sample,SF,extractant,abbreviation,[extracant]_M,org_ligand,[org_ligand]_M,organic_diluent,acid,[acid]_M,T_K,contact_time,contact_time_units,additional_info
Am/Ce,160.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Pm,55.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Nd,23.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Sm,5.6,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Eu,4.8,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Gd,12.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,1.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/La,300.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Ce,80.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Pm,25.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Nd,14.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Sm,6.3,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Eu,6.2,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Gd,8.6,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,3.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/La,120.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Ce,44.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Pm,41.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Nd,14.0,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Sm,2.8,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Eu,1.6,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Am/Gd,1.7,"N,N,N',N'-tetrabutyldiamide",TBDPA,0.01,,,phenyl trifluoromethyl sulfone (FS-13),HNO3,5.0,294.15,3,min,0.02M hexachlorocobalt dicarbollide
Eu(III)/Am(III),1.4,"N,N,N,N-tetrabutyl-3-oxapentanediamide",TBOPDA,0.1,,,"HPT/1-Octanol, 1:1",HNO3,3.0,295.15,10,min,
Pr/La,1.94,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,3.0,298.15,,,0.5M Ln(NO3)3
Nd/Pr,1.001,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,3.0,298.15,,,0.5M Ln(NO3)3
Sm/Nd,1.72,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,3.0,298.15,,,0.5M Ln(NO3)3
Pr/La,1.09,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,1.0,298.15,,,0.5M Ln(NO3)3
Nd/Pr,1.19,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,1.0,298.15,,,0.5M Ln(NO3)3
Sm/Nd,1.27,tributylphosphate,TBP,2.0,,,n-Dodecane,HNO3,1.0,298.15,,,0.5M Ln(NO3)3
Ca/La,2.0,tributylphosphate,TBP,,,,,,,,,,
Pr/La,1.6,tributylphosphate,TBP,,,,,,,,,,
Nd/Pr,1.2,tributylphosphate,TBP,,,,,,,,,,
Pm/Nd,1.7,tributylphosphate,TBP,,,,,,,,,,
Sm/Pm,2.0,tributylphosphate,TBP,,,,,,,,,,
Eu/Sm,1.6,tributylphosphate,TBP,,,,,,,,,,
Gd/Eu,1.5,tributylphosphate,TBP,,,,,,,,,,
Tb/Gd,2.2,tributylphosphate,TBP,,,,,,,,,,
Dy/Tb,1.4,tributylphosphate,TBP,,,,,,,,,,
Ho/Dy,1.2,tributylphosphate,TBP,,,,,,,,,,
Er/Ho,1.3,tributylphosphate,TBP,,,,,,,,,,
Tm/Er,1.6,tributylphosphate,TBP,,,,,,,,,,
Yb/Tm,1.4,tributylphosphate,TBP,,,,,,,,,,
Lu/Yb,1.2,tributylphosphate,TBP,,,,,,,,,,
Nd/Pr,1.95,tributylphosphate,TBP,100.0,,,,,,,,,Salting-out agent 6.5M LiNO3
Nd/Pr,1.57,tributylphosphate,TBP,100.0,,,,,,,,,Salting-out agent 9M NH4NO3
Nd/Pr,1.62,tributylphosphate,TBP,100.0,,,,,,,,,Salting-out agent 2.5M Ca(NO3)2
Nd/Pr,1.68,tributylphosphate,TBP,100.0,,,,,,,,,Salting-out agent 2.5M Al(NO3)3
Ce/Pr,1.45,tributylphosphate,TBP,0.42,,,,HNO3,0.1,,,,1.14M Al(NO3)3; 4.5 g/l of CeO2; 5.8 of g/l Pr6O11
Ce/Pr,1.9,tributylphosphate,TBP,0.42,,,,HNO3,0.1,,,,1.43M Al(NO3)3; 4.5 g/l of CeO2; 5.8 of g/l Pr6O11
Ce/Pr,1.8,tributylphosphate,TBP,0.42,,,,HNO3,0.1,,,,1.71M Al(NO3)3; 4.5 g/l of CeO2; 5.8 of g/l Pr6O11
Ce/Pr,2.2,tributylphosphate,TBP,0.42,,,,HNO3,0.6,,,,1.71M Al(NO3)3; 4.5 g/l of CeO2; 5.8 of g/l Pr6O11
Ce/Pr,2.0,tributylphosphate,TBP,0.42,,,,HNO3,1.2,,,,1.71M Al(NO3)3; 4.5 g/l of CeO2; 5.8 of g/l Pr6O11
Ce/La,2.0,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Pr/Ce,1.6,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Nd/Pr,1.27,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Pm/Nd,1.8,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Sm/Pm,2.05,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Eu/Sm,1.71,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Gd/Eu,1.43,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Tb/Gd,2.29,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Dy/Tb,1.5,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Ho/Dy,1.3,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Er/Ho,1.38,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Tm/Er,1.61,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Yb/Tm,1.42,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Lu/Yb,1.24,tributylphosphate,TBP,100.0,,,,HNO3,12.5,283.15,5,min,
Ce/La,2.0,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Pr/Ce,1.58,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Nd/Pr,1.24,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Pm/Nd,1.72,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Sm/Pm,1.96,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Eu/Sm,1.65,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Gd/Eu,1.41,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Tb/Gd,2.19,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Dy/Tb,1.45,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Ho/Dy,1.25,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Er/Ho,1.34,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Tm/Er,1.56,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Yb/Tm,1.38,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Lu/Yb,1.22,tributylphosphate,TBP,100.0,,,,HNO3,12.5,298.15,5,min,
Ce/La,2.0,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Pr/Ce,1.56,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Nd/Pr,1.2,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Pm/Nd,1.68,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Sm/Pm,1.88,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Eu/Sm,1.58,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Gd/Eu,1.4,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Tb/Gd,2.12,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Dy/Tb,1.4,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Ho/Dy,1.22,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Er/Ho,1.32,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Tm/Er,1.52,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Yb/Tm,1.32,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Lu/Yb,1.2,tributylphosphate,TBP,100.0,,,,HNO3,12.5,313.15,5,min,
Ce/La,1.86,tributylphosphate,TBP,100.0,,,,,,,,,400g/L Total Rare-Earth
Ce/La,1.8,tributylphosphate,TBP,100.0,,,,,,,,,300g/L Total Rare-Earth
Ce/La,1.9,tributylphosphate,TBP,100.0,,,,,,,,,250g/L Total Rare-Earth; 0.67M Al(NO3)3
Ce/La,1.97,tributylphosphate,TBP,100.0,,,,,,,,,150g/L Total Rare-Earth; 1.67M Al(NO3)3
Pr/Ce,1.74,tributylphosphate,TBP,100.0,,,,,,,,,400g/L Total Rare-Earth
Pr/Ce,1.67,tributylphosphate,TBP,100.0,,,,,,,,,300g/L Total Rare-Earth
Pr/Ce,1.69,tributylphosphate,TBP,100.0,,,,,,,,,250g/L Total Rare-Earth; 0.67M Al(NO3)3
Pr/Ce,1.89,tributylphosphate,TBP,100.0,,,,,,,,,150g/L Total Rare-Earth; 1.67M Al(NO3)3
Nd/Pr,1.65,tributylphosphate,TBP,100.0,,,,,,,,,400g/L Total Rare-Earth
Nd/Pr,1.52,tributylphosphate,TBP,100.0,,,,,,,,,300g/L Total Rare-Earth
Nd/Pr,1.69,tributylphosphate,TBP,100.0,,,,,,,,,250g/L Total Rare-Earth; 0.67M Al(NO3)3
Nd/Pr,1.78,tributylphosphate,TBP,100.0,,,,,,,,,150g/L Total Rare-Earth; 1.67M Al(NO3)3
U/Th,42.0,tributylphosphate,TBP,5.0,,,Q,HNO3,3.0,,,,
U/Th,77.0,tributylphosphate,TBP,5.0,,,Q,,,,,,2.5M NH4NO3
U/Th,5200.0,tributylphosphate,TBP,25.0,,,Q,HCl,4.0,,,,
U/Th,9150.0,tributylphosphate,TBP,25.0,,,Q,HCl,2.0,,,,2M NH4Cl
Sc/Zr,26.0,tributylphosphate,TBP,100.0,,,,HClO4,3.67,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc/Zr,50.0,tributylphosphate,TBP,100.0,,,,HClO4,4.66,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc/Zr,117.0,tributylphosphate,TBP,100.0,,,,HClO4,5.68,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc/Zr,1535.0,tributylphosphate,TBP,100.0,,,,HClO4,6.63,298.15,30,min,30g/L Sc; 0.023g/L Zr; org/aq=1
Sc/Zr,990.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,10g/L Sc
Sc/Zr,538.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,20g/L Sc
Sc/Zr,156.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,30g/L Sc
Sc/Zr,41.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,40g/L Sc
Sc/Zr,20.0,tributylphosphate,TBP,100.0,,,,HClO4,5.7,298.15,30,min,50g/L Sc
Th/U,0.12,tributylphosphate,TBP,,,,Kerosene,HNO3,1.0,298.15,10,min,
Th/U,3.02,tributylphosphate,TBP,,,,Kerosene,H2SO4,3.0,298.15,10,min,
Th/U,0.09,tributylphosphate,TBP,,,,Kerosene,HCl,5.0,298.15,10,min,
U/Th,8.38,tributylphosphate,TBP,,,,Kerosene,HNO3,1.0,298.15,10,min,
U/Th,0.33,tributylphosphate,TBP,,,,Kerosene,H2SO4,3.0,298.15,10,min,
U/Th,10.91,tributylphosphate,TBP,,,,Kerosene,HCl,5.0,298.15,10,min,
U(VI)/Th(IV),7.6,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI)/Th(IV),7.2,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI)/Th(IV),7.1,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI)/Th(IV),7.1,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M U; orq/aq=1 (15 ml each)
U(VI)/Y(III),94.6,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
U(VI)/Y(III),99.4,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
U(VI)/Y(III),126.0,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
U(VI)/Y(III),167.3,tributylphosphate,TBP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,0.002M Y; orq/aq=1 (15 ml each)
U(VI)/Th(IV),24.3,tributylphosphate,TBP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U; 20g/L Th; 20g/L Y; orq/aq=1 (15 ml each)
U(VI)/Y(III),944.4,tributylphosphate,TBP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U; 20g/L Th; 20g/L Y; orq/aq=1 (15 ml each)
U/Zr,333.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,1.0,,,,
U/Zr,222.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,,,,
U/Zr,75.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,3.0,,,,
U/Zr,50.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,4.0,,,,
U/Zr,23.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,5.0,,,,
U/Zr,6.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,6.0,,,,
U/Th,17.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,1.0,,,,
U/Th,10.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,2.0,,,,
U/Th,10.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,3.0,,,,
U/Th,10.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,4.0,,,,
U/Th,9.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,5.0,,,,
U/Th,8.0,tributylphosphate,TBP,30.0,,,n-Dodecane,HNO3,6.0,,,,
Hf/Zr,0.3,tributylphosphate,TBP,1.2,,,ethanol,HNO3,1.0,,,,2.5 g/L nanoparticles
Hf/Zr,0.2,tributylphosphate,TBP,1.2,,,ethanol,HNO3,4.0,,,,2.5 g/L nanoparticles
Hf/Zr,0.2,tributylphosphate,TBP,1.2,,,ethanol,HNO3,8.0,,,,2.5 g/L nanoparticles
Hf/Zr,0.4,tributylphosphate,TBP,1.2,,,ethanol,HCl,1.0,,,,2.5 g/L nanoparticles
Hf/Zr,1.4,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,2.5 g/L nanoparticles
Hf/Zr,1.2,tributylphosphate,TBP,1.2,,,ethanol,HCl,8.0,,,,2.5 g/L nanoparticles
Hf/Zr,1.0,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"5 ppm Hf, 10 ppm Zr"
Hf/Zr,1.5,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"7.5 ppm Hf, 10 ppm Zr"
Hf/Zr,1.4,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"10 ppm Hf, 10 ppm Zr"
Hf/Zr,0.7,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"5 ppm Hf, 15 ppm Zr"
Hf/Zr,1.1,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"7.5 ppm Hf, 15 ppm Zr"
Hf/Zr,1.0,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"10 ppm Hf, 15 ppm Zr"
Hf/Zr,0.7,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"5 ppm Hf, 20 ppm Zr"
Hf/Zr,1.0,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"7.5 ppm Hf, 20 ppm Zr"
Hf/Zr,0.9,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"10 ppm Hf, 20 ppm Zr"
Hf/Zr,0.6,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"5 ppm Hf, 30 ppm Zr"
Hf/Zr,0.9,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"7.5 ppm Hf, 30 ppm Zr"
Hf/Zr,0.8,tributylphosphate,TBP,1.2,,,ethanol,HCl,4.0,,,,"10 ppm Hf, 30 ppm Zr"
U/Th,10.0,tributylphosphate,TBP,1.0,,,n-Dodecane,HNO3,4.0,298.15,,,
U/Th,100.0,tributylphosphate,TBP,0.18,,,n-Dodecane,HNO3,4.0,298.15,,,200 g/L Th
U(VI)/Pu(IV),51.61,tributylphosphate,TBP,1.1,,,n-Dodecane,HNO3,0.5,298.15,30,min,
U(VI)/Pu(IV),3.8,tributylphosphate,TBP,1.1,,,n-Dodecane,HNO3,4.0,298.15,30,min,
Am/La,8.99,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Am/Nd,2.27,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Cm/Am,1.91,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Gd/La,123.0,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Gd/La,1.39,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,TEDGA,20.0,n-Dodecane,HNO3,3.0,298.15,20,min,
Gd/La,11.2,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,,,n-Dodecane,HNO3,3.0,298.15,20,min,0.5M Amicacid
Gd/La,83.6,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,,,n-Dodecane,HNO3,3.0,298.15,20,min,0.5M Malonamide
Gd/La,1130.0,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,DOODA(C2),0.5,n-Dodecane,HNO3,3.0,298.15,20,min,
Gd/La,746.0,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.2,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Gd/Am,13.7,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Am/Cm,1.91,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.08,,,n-Dodecane,HNO3,1.0,298.15,20,min,
Am/La,37.1,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Gd/Am,30.4,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Cm/Am,3.26,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.1,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Am/La,23.0,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.2,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Gd/Am,32.5,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.2,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
Cm/Am,2.25,"N,N,N',N'-tetradodecyldiglycolamide",TDdDGA,0.2,DOODA(C2),0.2,n-Dodecane,HNO3,3.0,298.15,20,min,
U/Th,180.0,tris(2-ethylhexyl) phosphate,TEHP,0.18,,,n-Dodecane,HNO3,4.0,298.15,,,200 g/L Th
U(VI)/Th(IV),17.1,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,
U(VI)/Th(IV),17.4,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,
U(VI)/Th(IV),20.4,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,
U(VI)/Th(IV),17.6,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,
U(VI)/Th(IV),47.8,tris(2-ethylhexyl) phosphate,TEHP,0.5,,,n-Paraffin,HNO3,2.0,298.15,10,min,
U(VI)/Th(IV),44.2,tris(2-ethylhexyl) phosphate,TEHP,0.5,,,n-Paraffin,HNO3,3.0,298.15,10,min,
U(VI)/Th(IV),52.1,tris(2-ethylhexyl) phosphate,TEHP,0.5,,,n-Paraffin,HNO3,4.0,298.15,10,min,
U(VI)/Th(IV),50.9,tris(2-ethylhexyl) phosphate,TEHP,0.5,,,n-Paraffin,HNO3,6.0,298.15,10,min,
U(VI)/Th(IV),299.9,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,
U(VI)/Th(IV),179.1,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,3.0,298.15,10,min,
U(VI)/Th(IV),92.6,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,4.0,298.15,10,min,
U(VI)/Th(IV),164.9,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,6.0,298.15,10,min,
U(VI)/Th(IV),106.3,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.1g/L U(VI); 1g/L Th(IV)
U(VI)/Th(IV),273.3,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.2g/L U(VI); 5g/L Th(IV)
U(VI)/Th(IV),197.2,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,0.5g/L U(VI); 10g/L Th(IV)
U(VI)/Th(IV),65.7,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U(VI); 20g/L Th(IV)
U(VI)/Th(IV),56.6,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,10g/L U(VI); 50g/L Th(IV)
U(VI)/Y(III),210.4,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,2.0,298.15,10,min,
U(VI)/Y(III),320.4,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,3.0,298.15,10,min,
U(VI)/Y(III),451.7,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,4.0,298.15,10,min,
U(VI)/Y(III),522.5,tris(2-ethylhexyl) phosphate,TEHP,1.1,,,n-Paraffin,HNO3,6.0,298.15,10,min,
U(VI)/Th(IV),80.0,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U(VI); 20g/L Th(IV); 20g/L Y(III)
U(VI)/Y(III),2666.6,tris(2-ethylhexyl) phosphate,TEHP,0.2,,,n-Paraffin,HNO3,2.0,298.15,10,min,1g/L U(VI); 20g/L Th(IV); 20g/L Y(III)
Am/Fe,38.0,"2,4,4-trimethylpentyl(phenyl) N,N-diisobutylcarbamoylmethylphosphine oxide",TMPeD(iB)CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Y,4.6,"2,4,4-trimethylpentyl(phenyl) N,N-diisobutylcarbamoylmethylphosphine oxide",TMPeD(iB)CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Zr,0.25,"2,4,4-trimethylpentyl(phenyl) N,N-diisobutylcarbamoylmethylphosphine oxide",TMPeD(iB)CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Mo,1.8,"2,4,4-trimethylpentyl(phenyl) N,N-diisobutylcarbamoylmethylphosphine oxide",TMPeD(iB)CMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
